folder,filename,image_id,bbox,valence,arousal,dominance,category,emotic_split,cocoId,cocoSplit,cropBox,loss,nsdId,flagged,BOLD5000,shared1000,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject1_rep0,subject1_rep1,subject1_rep2,subject2_rep0,subject2_rep1,subject2_rep2,subject3_rep0,subject3_rep1,subject3_rep2,subject4_rep0,subject4_rep1,subject4_rep2,subject5_rep0,subject5_rep1,subject5_rep2,subject6_rep0,subject6_rep1,subject6_rep2,subject7_rep0,subject7_rep1,subject7_rep2,subject8_rep0,subject8_rep1,subject8_rep2,subject1_rep0_beta_idx,subject1_rep1_beta_idx,subject1_rep2_beta_idx,subject2_rep0_beta_idx,subject2_rep1_beta_idx,subject2_rep2_beta_idx,subject3_rep0_beta_idx,subject3_rep1_beta_idx,subject3_rep2_beta_idx,subject4_rep0_beta_idx,subject4_rep1_beta_idx,subject4_rep2_beta_idx,subject5_rep0_beta_idx,subject5_rep1_beta_idx,subject5_rep2_beta_idx,subject6_rep0_beta_idx,subject6_rep1_beta_idx,subject6_rep2_beta_idx,subject7_rep0_beta_idx,subject7_rep1_beta_idx,subject7_rep2_beta_idx,subject8_rep0_beta_idx,subject8_rep1_beta_idx,subject8_rep2_beta_idx,subject
mscoco/images,COCO_val2014_000000029934.jpg,29934,"[409,97,524,331]",7.0,6.0,9.0,"['5', '11', '13', '16', '18']",train,29934,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,12863,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19633,27767,28009,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19632,27766,28008,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000296403.jpg,296403,"[350,10,529,337]",7.0,9.0,8.0,"['3', '5', '11']",train,296403,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,14358,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3093,3118,5784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,3092,3117,5783,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000470028.jpg,470028,"[317,55,442,387]",6.0,7.0,7.0,['11'],train,470028,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,60608,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18396,18585,18867,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18395,18584,18866,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000027622.jpg,27622,"[215,133,370,442]",6.0,7.0,7.0,"['3', '18', '24', '25']",train,27622,train2017,"(0, 0.25, 0, 0)",0.0833333333333333,49770,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,3491,6786,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3071,3490,6785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000027622.jpg,27622,"[124,114,254,406]",2.0,4.0,3.0,"['9', '11']",train,27622,train2017,"(0, 0.25, 0, 0)",0.0833333333333333,49770,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,3491,6786,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,3071,3490,6785,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000294716.jpg,294716,"[149,22,470,479]",6.0,4.0,7.0,"['11', '13']",train,294716,train2017,"(0, 0, 0.125, 0.125)",0.09375,13760,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412,2826,20416,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2411,2825,20415,-1,-1,-1,7
mscoco/images,COCO_val2014_000000097656.jpg,97656,"[239,118,361,378]",5.0,8.0,7.0,"['3', '11', '13']",train,97656,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,32422,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11234,13648,21055,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11233,13647,21054,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000183982.jpg,183982,"[481,20,593,269]",7.0,5.0,6.0,['11'],train,183982,train2017,"(0, 0, 0.125, 0.125)",0.0,54451,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7504,13988,29874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,7503,13987,29873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000183982.jpg,183982,"[334,58,466,353]",5.0,5.0,7.0,['3'],train,183982,train2017,"(0, 0, 0.125, 0.125)",0.0,54451,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7504,13988,29874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,7503,13987,29873,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000226825.jpg,226825,"[372,121,490,450]",6.0,9.0,8.0,['3'],train,226825,train2017,"(0, 0, 0.1, 0.1)",0.0434782608695652,19563,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8594,8759,8883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8593,8758,8882,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000142793.jpg,142793,"[144,21,382,393]",6.0,5.0,6.0,"['3', '5', '11']",train,142793,train2017,"(0, 0, 0.10234375, 0.10234375)",0.0,43981,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20300,20504,27647,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20299,20503,27646,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000485954.jpg,485954,"[94,158,297,453]",4.0,4.0,3.0,"['11', '16']",train,485954,train2017,"(0, 0, 0.125, 0.125)",0.1428571428571428,64722,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203,13419,29414,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3202,13418,29413,8
mscoco/images,COCO_train2014_000000438993.jpg,438993,"[404,94,522,438]",5.0,5.0,6.0,"['5', '11', '24']",train,438993,train2017,"(0, 0, 0.125, 0.125)",0.0,52589,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15853,15931,15989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,15852,15930,15988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000491823.jpg,491823,"[245,27,417,313]",4.0,8.0,8.0,['11'],train,491823,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,66272,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18639,18666,29249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,18638,18665,29248,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000191382.jpg,191382,"[346,32,462,303]",7.0,7.0,7.0,"['11', '16']",train,191382,train2017,"(0, 0.1953125, 0, 0)",0.0,56377,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12574,12668,12753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12573,12667,12752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000191382.jpg,191382,"[194,27,306,316]",6.0,4.0,6.0,['11'],train,191382,train2017,"(0, 0.1953125, 0, 0)",0.0,56377,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12574,12668,12753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,12573,12667,12752,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000559949.jpg,559949,"[270,91,353,367]",6.0,5.0,6.0,['11'],train,559949,train2017,"(0, 0, 0.16484375, 0.16484375)",0.0555555555555555,14805,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25912,26069,26133,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,25911,26068,26132,8
mscoco/images,COCO_train2014_000000121365.jpg,121365,"[153,96,566,471]",6.0,5.0,7.0,"['13', '16', '19']",train,121365,train2017,"(0, 0, 0.125, 0.125)",0.0,38455,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10448,18214,27906,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10447,18213,27905,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000122796.jpg,122796,"[166,47,345,420]",6.0,10.0,6.0,"['11', '13']",train,122796,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,38824,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14946,16224,16353,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,14945,16223,16352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_train2014_000000474668.jpg,474668,"[28,28,362,415]",2.0,2.0,2.0,['11'],train,474668,train2017,"(0, 0, 0.0, 0.3328125)",0.0,61828,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899,5389,9119,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4898,5388,9118,8
mscoco/images,COCO_train2014_000000367171.jpg,367171,"[226,254,335,479]",8.0,2.0,8.0,"['0', '11', '12', '16']",train,367171,train2017,"(0, 0, 0.25, 0.0)",0.0,34321,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21704,21904,23134,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21703,21903,23133,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000393140.jpg,393140,"[285,71,415,326]",5.0,5.0,6.0,"['3', '11', '12', '19']",train,393140,train2017,"(0, 0, 0.15546875, 0.15546875)",0.0714285714285714,40931,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504,11533,15734,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8503,11532,15733,-1,-1,-1,7
mscoco/images,COCO_train2014_000000393140.jpg,393140,"[315,17,630,434]",8.0,7.0,7.0,['3'],train,393140,train2017,"(0, 0, 0.15546875, 0.15546875)",0.0714285714285714,40931,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504,11533,15734,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8503,11532,15733,-1,-1,-1,7
mscoco/images,COCO_train2014_000000509746.jpg,509746,"[71,155,412,522]",9.0,7.0,4.0,['11'],train,509746,train2017,"(0, 0, 0.08515625, 0.08515625)",0.0,70882,False,False,False,0,1,0,0,0,0,0,0,0,0,0,10768,10880,11005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,10767,10879,11004,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000416655.jpg,416655,"[198,135,319,427]",6.0,7.0,7.0,['11'],train,416655,train2017,"(0, 0, 0.125, 0.125)",0.0869565217391304,46943,False,False,False,1,0,0,0,0,0,0,0,15999,19355,29639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15998,19354,29638,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_train2014_000000400440.jpg,400440,"[44,53,352,465]",6.0,9.0,9.0,"['3', '11']",train,400440,train2017,"(0, 0, 0.125, 0.125)",0.0,42818,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15737,15820,22624,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15736,15819,22623,8
mscoco/images,COCO_train2014_000000545108.jpg,545108,"[260,116,469,394]",6.0,7.0,6.0,"['11', '13']",train,545108,train2017,"(0, 0, 0.13046875, 0.13046875)",0.0,9786,False,False,False,1,0,0,0,0,0,0,0,7635,20114,20373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7634,20113,20372,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_train2014_000000313009.jpg,313009,"[13,5,284,408]",8.0,9.0,7.0,"['5', '11', '13']",train,313009,train2017,"(0, 0, 0.1453125, 0.1453125)",0.0,19771,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9917,23770,23832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9916,23769,23831,8
mscoco/images,COCO_val2014_000000493641.jpg,493641,"[380,31,533,325]",7.0,6.0,9.0,['16'],train,493641,train2017,"(0, 0, 0.14921875, 0.14921875)",0.1111111111111111,66743,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,13959,17517,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7600,13958,17516,-1,-1,-1,7
mscoco/images,COCO_val2014_000000493641.jpg,493641,"[119,48,264,379]",6.0,7.0,7.0,['7'],train,493641,train2017,"(0, 0, 0.14921875, 0.14921875)",0.1111111111111111,66743,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7601,13959,17517,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7600,13958,17516,-1,-1,-1,7
mscoco/images,COCO_train2014_000000423234.jpg,423234,"[309,59,484,339]",5.0,9.0,9.0,['11'],train,423234,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,48626,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,3029,6522,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2800,3028,6521,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000488634.jpg,488634,"[173,46,349,477]",7.0,4.0,2.0,"['3', '11', '13', '16']",train,488634,train2017,"(0, 0, 0.001, 0.001)",0.0,65437,False,False,False,0,1,0,0,0,0,0,0,0,0,0,16649,16834,28004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,16648,16833,28003,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000213904.jpg,213904,"[18,56,336,306]",6.0,4.0,7.0,"['11', '12', '18', '24']",train,213904,train2017,"(0, 0, 0.059, 0.059)",0.1176470588235294,62185,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8234,14351,25761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,8233,14350,25760,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000562516.jpg,562516,"[314,39,445,299]",7.0,7.0,6.0,['11'],train,562516,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0833333333333333,15640,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4275,16487,21008,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4274,16486,21007,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000390374.jpg,390374,"[107,77,334,426]",6.0,1.0,7.0,"['0', '11', '12', '16']",train,390374,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1,40232,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,10432,29784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6899,10431,29783,8
mscoco/images,COCO_train2014_000000390374.jpg,390374,"[315,14,620,419]",7.0,7.0,8.0,['3'],train,390374,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1,40232,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6900,10432,29784,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6899,10431,29783,8
mscoco/images,COCO_train2014_000000281214.jpg,281214,"[48,15,281,420]",4.0,4.0,4.0,['3'],train,281214,train2017,"(0, 0, 0.16328125, 0.16328125)",0.05,9883,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2618,2727,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2523,2617,2726,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_val2014_000000156324.jpg,156324,"[340,127,473,355]",7.0,6.0,7.0,"['3', '11', '16']",train,156324,train2017,"(0, 0, 0.125, 0.125)",0.125,47387,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,1300,1743,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1077,1299,1742,-1,-1,-1,7
mscoco/images,COCO_train2014_000000127405.jpg,127405,"[263,99,406,426]",6.0,7.0,6.0,"['20', '25']",train,127405,train2017,"(0, 0, 0.16640625, 0.16640625)",0.125,68962,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6030,6044,12847,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6029,6043,12846,-1,-1,-1,7
mscoco/images,COCO_train2014_000000186547.jpg,186547,"[287,50,415,278]",7.0,4.0,6.0,"['3', '11', '13']",train,186547,train2017,"(0, 0, 0.125, 0.125)",0.1333333333333333,64816,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14946,16224,16353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,14945,16223,16352,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
mscoco/images,COCO_train2014_000000089012.jpg,89012,"[132,38,244,322]",6.0,5.0,7.0,"['5', '11']",train,89012,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,30130,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6289,22276,23680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,6288,22275,23679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000089012.jpg,89012,"[387,66,490,352]",7.0,7.0,7.0,"['11', '16']",train,89012,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,30130,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6289,22276,23680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,6288,22275,23679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000019767.jpg,19767,"[87,113,361,632]",4.0,7.0,7.0,['11'],train,19767,train2017,"(0, 0, 0.0, 0.0)",0.0,9431,False,False,False,0,1,0,0,0,0,0,0,0,0,0,2281,2575,27151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,2280,2574,27150,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_val2014_000000073560.jpg,73560,"[134,73,407,320]",6.0,2.0,9.0,"['11', '13']",train,73560,train2017,"(0, 0, 0.0, 0.0)",0.0,26132,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,12639,24351,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5311,12638,24350,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000252121.jpg,252121,"[223,9,532,368]",8.0,8.0,8.0,['3'],train,252121,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,72001,False,False,False,1,0,0,0,0,0,0,0,15334,20415,20557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333,20414,20556,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
mscoco/images,COCO_val2014_000000537864.jpg,537864,"[330,72,521,381]",6.0,10.0,9.0,"['3', '11', '13']",train,537864,train2017,"(0, 0, 0.1625, 0.1625)",0.0,7349,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485,6755,19032,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5484,6754,19031,-1,-1,-1,-1,-1,-1,6
mscoco/images,COCO_train2014_000000188762.jpg,188762,"[26,42,315,363]",6.0,5.0,2.0,"['13', '16']",train,188762,train2017,"(0, 0, 0.125, 0.125)",0.1428571428571428,55679,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12625,26602,26777,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12624,26601,26776,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000502914.jpg,502914,"[225,10,371,473]",4.0,4.0,4.0,"['2', '5', '11', '14']",train,502914,train2017,"(0, 0, 0.125, 0.125)",0.0,69148,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14954,25705,25898,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14953,25704,25897,8
mscoco/images,COCO_train2014_000000318245.jpg,318245,"[142,69,517,457]",10.0,4.0,7.0,"['3', '13', '16', '19']",train,318245,train2017,"(0, 0, 0.1421875, 0.1421875)",0.0,21469,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13919,14046,14163,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13918,14045,14162,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_val2014_000000107226.jpg,107226,"[137,131,308,342]",7.0,9.0,8.0,"['3', '11', '14']",train,107226,val2017,"(0, 0.25, 0, 0)",0.0,258,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7088,7209,13821,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7087,7208,13820,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000417160.jpg,417160,"[241,157,468,448]",8.0,6.0,8.0,"['11', '12', '16', '19']",train,417160,train2017,"(0, 0, 0.125, 0.125)",0.0,47079,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302,4792,27212,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,301,4791,27211,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000483999.jpg,483999,"[109,166,230,405]",5.0,4.0,6.0,['11'],train,483999,val2017,"(0, 0, 0.165625, 0.165625)",0.119047619047619,241,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21177,21266,21406,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,21176,21265,21405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
mscoco/images,COCO_val2014_000000463836.jpg,463836,"[203,87,310,346]",5.0,5.0,7.0,"['3', '5', '10']",train,463836,train2017,"(0, 0, 0.125, 0.125)",0.0,59014,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13581,29507,29888,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13580,29506,29887,-1,-1,-1,-1,-1,-1,-1,-1,-1,5
mscoco/images,COCO_train2014_000000450707.jpg,450707,"[135,104,262,332]",5.0,4.0,7.0,"['7', '11']",train,450707,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,55617,False,False,False,0,1,0,0,0,0,0,0,0,0,0,19037,19135,19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,19036,19134,19411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
mscoco/images,COCO_train2014_000000450707.jpg,450707,"[389,117,531,332]",4.0,5.0,5.0,"['7', '9', '14']",train,450707,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,55617,False,False,False,0,1,0,0,0,0,0,0,0,0,0,19037,19135,19412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,19036,19134,19411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
